"sim_id","p","s","n","rep","method","TP","FP","FN","SEN","SPE","SHD","runtime_sec"
1201,30,0.172413793103448,500,1,"copc",7,33,68,0.0933333333333333,0.958490566037736,70,0.15842604637146
1201,30,0.172413793103448,500,1,"latent_pc",15,27,60,0.2,0.966037735849057,65,0.327723026275635
1201,30,0.172413793103448,500,1,"tau_score",35,259,40,0.466666666666667,0.674213836477987,270,0.355676174163818
1201,30,0.172413793103448,500,1,"copula_score",33,77,42,0.44,0.90314465408805,105,0.117942094802856
1201,30,0.172413793103448,500,1,"sem_score",32,57,43,0.426666666666667,0.928301886792453,85,1.31307196617126
1201,30,0.172413793103448,500,1,"mmhc_sem_01",20,21,55,0.266666666666667,0.973584905660377,67,0.439756870269775
1201,30,0.172413793103448,500,1,"mmhc_sem_05",25,23,50,0.333333333333333,0.971069182389937,66,1.08633279800415
1201,30,0.172413793103448,500,1,"mmhc_sem_01_raw",20,17,55,0.266666666666667,0.978616352201258,65,0.435276985168457
1201,30,0.172413793103448,500,1,"mmhc_sem_05_raw",24,21,51,0.32,0.973584905660377,63,1.01203799247742
1201,30,0.172413793103448,500,1,"mmhc_gauss_01",22,20,53,0.293333333333333,0.974842767295597,65,0.380435228347778
1201,30,0.172413793103448,500,1,"mmhc_gauss_05",27,24,48,0.36,0.969811320754717,62,0.882539987564087
1202,30,0.172413793103448,500,2,"copc",9,33,66,0.12,0.958490566037736,68,0.226094961166382
1202,30,0.172413793103448,500,2,"latent_pc",22,21,53,0.293333333333333,0.973584905660377,60,0.220116138458252
1202,30,0.172413793103448,500,2,"tau_score",35,243,40,0.466666666666667,0.694339622641509,256,0.3299720287323
1202,30,0.172413793103448,500,2,"copula_score",26,51,49,0.346666666666667,0.935849056603774,83,0.0926117897033691
1202,30,0.172413793103448,500,2,"sem_score",28,48,47,0.373333333333333,0.939622641509434,79,1.09189581871033
1202,30,0.172413793103448,500,2,"mmhc_sem_01",25,18,50,0.333333333333333,0.977358490566038,59,0.318091154098511
1202,30,0.172413793103448,500,2,"mmhc_sem_05",25,24,50,0.333333333333333,0.969811320754717,64,0.507318019866943
1202,30,0.172413793103448,500,2,"mmhc_sem_01_raw",24,14,51,0.32,0.982389937106918,54,0.361643075942993
1202,30,0.172413793103448,500,2,"mmhc_sem_05_raw",23,17,52,0.306666666666667,0.978616352201258,62,0.511949062347412
1202,30,0.172413793103448,500,2,"mmhc_gauss_01",23,20,52,0.306666666666667,0.974842767295597,59,0.228477954864502
1202,30,0.172413793103448,500,2,"mmhc_gauss_05",23,26,52,0.306666666666667,0.967295597484277,64,0.398100137710571
1203,30,0.172413793103448,500,3,"copc",10,29,65,0.133333333333333,0.963522012578616,68,0.220892906188965
1203,30,0.172413793103448,500,3,"latent_pc",13,32,62,0.173333333333333,0.959748427672956,67,0.274650096893311
