"sim_id","p","s","n","rep","method","TP","FP","FN","SEN","SPE","SHD","runtime_sec"
1401,30,0.172413793103448,2500,1,"copc",26,38,55,0.320987654320988,0.951837769328264,71,3.11336183547974
1401,30,0.172413793103448,2500,1,"latent_pc",25,28,56,0.308641975308642,0.964512040557668,63,0.741531133651733
1401,30,0.172413793103448,2500,1,"tau_score",49,281,32,0.604938271604938,0.643852978453739,288,0.495132923126221
1401,30,0.172413793103448,2500,1,"copula_score",28,139,53,0.345679012345679,0.82382762991128,165,0.170478105545044
1401,30,0.172413793103448,2500,1,"sem_score",47,90,34,0.580246913580247,0.885931558935361,113,3.57359600067139
1401,30,0.172413793103448,2500,1,"mmhc_sem_01",28,24,53,0.345679012345679,0.96958174904943,66,1.05465888977051
1401,30,0.172413793103448,2500,1,"mmhc_sem_05",35,22,46,0.432098765432099,0.97211660329531,60,1.43815016746521
1401,30,0.172413793103448,2500,1,"mmhc_sem_01_raw",33,18,48,0.407407407407407,0.977186311787072,60,1.02487707138062
1401,30,0.172413793103448,2500,1,"mmhc_sem_05_raw",35,21,46,0.432098765432099,0.973384030418251,59,1.28955101966858
1401,30,0.172413793103448,2500,1,"mmhc_gauss_01",30,23,51,0.37037037037037,0.97084917617237,63,0.748811960220337
1401,30,0.172413793103448,2500,1,"mmhc_gauss_05",31,28,50,0.382716049382716,0.964512040557668,64,1.01761698722839
1402,30,0.172413793103448,2500,2,"copc",28,38,48,0.368421052631579,0.952141057934509,58,2.69352316856384
1402,30,0.172413793103448,2500,2,"latent_pc",31,25,45,0.407894736842105,0.968513853904282,49,1.08673405647278
1402,30,0.172413793103448,2500,2,"tau_score",40,185,36,0.526315789473684,0.767002518891688,190,0.278964042663574
1402,30,0.172413793103448,2500,2,"copula_score",36,86,40,0.473684210526316,0.89168765743073,106,0.13644003868103
1402,30,0.172413793103448,2500,2,"sem_score",37,92,39,0.486842105263158,0.884130982367758,110,3.54352498054504
1402,30,0.172413793103448,2500,2,"mmhc_sem_01",30,25,46,0.394736842105263,0.968513853904282,55,1.37090611457825
1402,30,0.172413793103448,2500,2,"mmhc_sem_05",31,24,45,0.407894736842105,0.969773299748111,52,1.39740896224976
1402,30,0.172413793103448,2500,2,"mmhc_sem_01_raw",25,27,51,0.328947368421053,0.965994962216625,57,1.43160009384155
1402,30,0.172413793103448,2500,2,"mmhc_sem_05_raw",25,27,51,0.328947368421053,0.965994962216625,57,1.33510303497314
1402,30,0.172413793103448,2500,2,"mmhc_gauss_01",28,28,48,0.368421052631579,0.964735516372796,55,1.09027791023254
1402,30,0.172413793103448,2500,2,"mmhc_gauss_05",30,25,46,0.394736842105263,0.968513853904282,53,1.08402705192566
1403,30,0.172413793103448,2500,3,"copc",23,47,63,0.267441860465116,0.940051020408163,79,2.88987398147583
1403,30,0.172413793103448,2500,3,"latent_pc",30,29,56,0.348837209302326,0.963010204081633,63,0.89195704460144
1403,30,0.172413793103448,2500,3,"tau_score",48,268,38,0.558139534883721,0.658163265306122,278,0.386677980422974
1403,30,0.172413793103448,2500,3,"copula_score",30,89,56,0.348837209302326,0.886479591836735,118,0.140786170959473
1403,30,0.172413793103448,2500,3,"sem_score",51,93,35,0.593023255813954,0.881377551020408,109,3.85197901725769
1403,30,0.172413793103448,2500,3,"mmhc_sem_01",39,19,47,0.453488372093023,0.975765306122449,57,1.21564316749573
1403,30,0.172413793103448,2500,3,"mmhc_sem_05",39,20,47,0.453488372093023,0.974489795918367,59,1.62994194030762
1403,30,0.172413793103448,2500,3,"mmhc_sem_01_raw",41,16,45,0.476744186046512,0.979591836734694,52,1.19834494590759
1403,30,0.172413793103448,2500,3,"mmhc_sem_05_raw",36,24,50,0.418604651162791,0.969387755102041,59,1.5402398109436
1403,30,0.172413793103448,2500,3,"mmhc_gauss_01",39,20,47,0.453488372093023,0.974489795918367,58,0.919722080230713
1403,30,0.172413793103448,2500,3,"mmhc_gauss_05",38,24,48,0.441860465116279,0.969387755102041,59,1.23921585083008
1404,30,0.172413793103448,2500,4,"copc",23,44,61,0.273809523809524,0.944020356234097,67,1.81671190261841
1404,30,0.172413793103448,2500,4,"latent_pc",37,28,47,0.44047619047619,0.964376590330789,51,1.46713495254517
1404,30,0.172413793103448,2500,4,"tau_score",36,231,48,0.428571428571429,0.706106870229008,238,0.312078952789307
1404,30,0.172413793103448,2500,4,"copula_score",41,90,43,0.488095238095238,0.885496183206107,118,0.154110193252563
1404,30,0.172413793103448,2500,4,"sem_score",50,73,34,0.595238095238095,0.907124681933842,94,3.57356119155884
1404,30,0.172413793103448,2500,4,"mmhc_sem_01",25,36,59,0.297619047619048,0.954198473282443,69,338.462582111359
1404,30,0.172413793103448,2500,4,"mmhc_sem_05",25,35,59,0.297619047619048,0.955470737913486,69,1.55956101417542
1404,30,0.172413793103448,2500,4,"mmhc_sem_01_raw",37,24,47,0.44047619047619,0.969465648854962,55,1.86738896369934
