"sim_id","p","s","n","rep","method","TP","FP","FN","SEN","SPE","SHD","runtime_sec"
101,10,0.222222222222222,1000,1,"copc",2,6,5,0.285714285714286,0.927710843373494,8,0.0132598876953125
101,10,0.222222222222222,1000,1,"latent_pc",3,6,4,0.428571428571429,0.927710843373494,4,0.0101299285888672
101,10,0.222222222222222,1000,1,"tau_score",2,14,5,0.285714285714286,0.831325301204819,14,0.00898504257202148
101,10,0.222222222222222,1000,1,"copula_score",4,3,3,0.571428571428571,0.963855421686747,0,0.00732111930847168
101,10,0.222222222222222,1000,1,"sem_score",3,7,4,0.428571428571429,0.91566265060241,4,0.15746808052063
101,10,0.222222222222222,1000,1,"mmhc_sem_01",5,2,2,0.714285714285714,0.975903614457831,2,0.059826135635376
101,10,0.222222222222222,1000,1,"mmhc_sem_05",2,7,5,0.285714285714286,0.91566265060241,8,0.0630900859832764
101,10,0.222222222222222,1000,1,"mmhc_sem_01_raw",4,4,3,0.571428571428571,0.951807228915663,1,0.0519039630889893
101,10,0.222222222222222,1000,1,"mmhc_sem_05_raw",5,3,2,0.714285714285714,0.963855421686747,1,0.0640230178833008
101,10,0.222222222222222,1000,1,"mmhc_gauss_01",4,5,3,0.571428571428571,0.939759036144578,2,0.0140519142150879
101,10,0.222222222222222,1000,1,"mmhc_gauss_05",3,8,4,0.428571428571429,0.903614457831325,7,0.0196020603179932
102,10,0.222222222222222,1000,2,"copc",1,7,9,0.1,0.9125,7,0.00903606414794922
102,10,0.222222222222222,1000,2,"latent_pc",3,6,7,0.3,0.925,5,0.0198090076446533
102,10,0.222222222222222,1000,2,"tau_score",3,9,7,0.3,0.8875,13,0.0139729976654053
102,10,0.222222222222222,1000,2,"copula_score",5,6,5,0.5,0.925,9,0.0104529857635498
102,10,0.222222222222222,1000,2,"sem_score",4,6,6,0.4,0.925,8,0.110213041305542
102,10,0.222222222222222,1000,2,"mmhc_sem_01",5,4,5,0.5,0.95,8,0.0677638053894043
102,10,0.222222222222222,1000,2,"mmhc_sem_05",5,7,5,0.5,0.9125,10,0.0953471660614014
102,10,0.222222222222222,1000,2,"mmhc_sem_01_raw",6,2,4,0.6,0.975,4,0.0608680248260498
102,10,0.222222222222222,1000,2,"mmhc_sem_05_raw",6,2,4,0.6,0.975,4,0.0868699550628662
102,10,0.222222222222222,1000,2,"mmhc_gauss_01",7,2,3,0.7,0.975,3,0.0240499973297119
102,10,0.222222222222222,1000,2,"mmhc_gauss_05",7,3,3,0.7,0.9625,7,0.0521159172058105
103,10,0.222222222222222,1000,3,"copc",1,8,7,0.125,0.902439024390244,7,0.0079798698425293
103,10,0.222222222222222,1000,3,"latent_pc",4,5,4,0.5,0.939024390243902,8,0.0110540390014648
103,10,0.222222222222222,1000,3,"tau_score",6,9,2,0.75,0.890243902439024,13,0.00871992111206055
103,10,0.222222222222222,1000,3,"copula_score",4,4,4,0.5,0.951219512195122,3,0.0120129585266113
103,10,0.222222222222222,1000,3,"sem_score",4,5,4,0.5,0.939024390243902,3,0.115869998931885
103,10,0.222222222222222,1000,3,"mmhc_sem_01",4,4,4,0.5,0.951219512195122,5,0.040787935256958
103,10,0.222222222222222,1000,3,"mmhc_sem_05",4,6,4,0.5,0.926829268292683,7,0.0675621032714844
103,10,0.222222222222222,1000,3,"mmhc_sem_01_raw",4,3,4,0.5,0.963414634146341,1,0.0469801425933838
103,10,0.222222222222222,1000,3,"mmhc_sem_05_raw",4,3,4,0.5,0.963414634146341,1,0.0572888851165771
103,10,0.222222222222222,1000,3,"mmhc_gauss_01",7,2,1,0.875,0.975609756097561,9,0.0203781127929688
103,10,0.222222222222222,1000,3,"mmhc_gauss_05",4,8,4,0.5,0.902439024390244,9,0.0270400047302246
104,10,0.222222222222222,1000,4,"copc",4,4,3,0.571428571428571,0.951807228915663,1,0.0076138973236084
104,10,0.222222222222222,1000,4,"latent_pc",2,8,5,0.285714285714286,0.903614457831325,5,0.0157678127288818
104,10,0.222222222222222,1000,4,"tau_score",5,5,2,0.714285714285714,0.939759036144578,8,0.00783395767211914
104,10,0.222222222222222,1000,4,"copula_score",5,4,2,0.714285714285714,0.951807228915663,2,0.00810790061950684
104,10,0.222222222222222,1000,4,"sem_score",5,5,2,0.714285714285714,0.939759036144578,3,0.12970495223999
104,10,0.222222222222222,1000,4,"mmhc_sem_01",3,6,4,0.428571428571429,0.927710843373494,6,0.0535337924957275
104,10,0.222222222222222,1000,4,"mmhc_sem_05",3,7,4,0.428571428571429,0.91566265060241,7,0.0629699230194092
104,10,0.222222222222222,1000,4,"mmhc_sem_01_raw",5,2,2,0.714285714285714,0.975903614457831,0,0.0593090057373047
104,10,0.222222222222222,1000,4,"mmhc_sem_05_raw",5,2,2,0.714285714285714,0.975903614457831,0,0.0580940246582031
104,10,0.222222222222222,1000,4,"mmhc_gauss_01",5,5,2,0.714285714285714,0.939759036144578,8,0.0259530544281006
104,10,0.222222222222222,1000,4,"mmhc_gauss_05",5,5,2,0.714285714285714,0.939759036144578,8,0.0221719741821289
105,10,0.222222222222222,1000,5,"copc",0,9,8,0,0.890243902439024,3,0.0088200569152832
105,10,0.222222222222222,1000,5,"latent_pc",0,8,8,0,0.902439024390244,2,0.00719618797302246
105,10,0.222222222222222,1000,5,"tau_score",5,7,3,0.625,0.914634146341463,8,0.00858497619628906
105,10,0.222222222222222,1000,5,"copula_score",4,5,4,0.5,0.939024390243902,3,0.00827312469482422
105,10,0.222222222222222,1000,5,"sem_score",4,5,4,0.5,0.939024390243902,3,0.120944023132324
105,10,0.222222222222222,1000,5,"mmhc_sem_01",3,4,5,0.375,0.951219512195122,3,0.0368340015411377
105,10,0.222222222222222,1000,5,"mmhc_sem_05",3,5,5,0.375,0.939024390243902,4,0.0486140251159668
105,10,0.222222222222222,1000,5,"mmhc_sem_01_raw",4,4,4,0.5,0.951219512195122,2,0.0333030223846436
105,10,0.222222222222222,1000,5,"mmhc_sem_05_raw",4,4,4,0.5,0.951219512195122,2,0.0417768955230713
105,10,0.222222222222222,1000,5,"mmhc_gauss_01",5,3,3,0.625,0.963414634146341,0,0.010059118270874
105,10,0.222222222222222,1000,5,"mmhc_gauss_05",5,4,3,0.625,0.951219512195122,4,0.0216710567474365
106,10,0.222222222222222,1000,6,"copc",0,6,9,0,0.925925925925926,8,0.00555896759033203
106,10,0.222222222222222,1000,6,"latent_pc",3,4,6,0.333333333333333,0.950617283950617,6,0.00760698318481445
106,10,0.222222222222222,1000,6,"tau_score",3,7,6,0.333333333333333,0.91358024691358,9,0.00749897956848145
106,10,0.222222222222222,1000,6,"copula_score",5,2,4,0.555555555555556,0.975308641975309,5,0.00723385810852051
106,10,0.222222222222222,1000,6,"sem_score",7,0,2,0.777777777777778,1,2,0.113091945648193
106,10,0.222222222222222,1000,6,"mmhc_sem_01",2,4,7,0.222222222222222,0.950617283950617,8,0.0460700988769531
106,10,0.222222222222222,1000,6,"mmhc_sem_05",2,7,7,0.222222222222222,0.91358024691358,10,0.0705139636993408
106,10,0.222222222222222,1000,6,"mmhc_sem_01_raw",3,2,6,0.333333333333333,0.975308641975309,5,0.0434751510620117
106,10,0.222222222222222,1000,6,"mmhc_sem_05_raw",7,0,2,0.777777777777778,1,2,0.0693249702453613
106,10,0.222222222222222,1000,6,"mmhc_gauss_01",3,4,6,0.333333333333333,0.950617283950617,7,0.0106630325317383
106,10,0.222222222222222,1000,6,"mmhc_gauss_05",3,6,6,0.333333333333333,0.925925925925926,8,0.0262529850006104
107,10,0.222222222222222,1000,7,"copc",0,8,9,0,0.901234567901235,3,0.00962400436401367
107,10,0.222222222222222,1000,7,"latent_pc",2,8,7,0.222222222222222,0.901234567901235,1,0.0177679061889648
107,10,0.222222222222222,1000,7,"tau_score",4,13,5,0.444444444444444,0.839506172839506,16,0.0107831954956055
107,10,0.222222222222222,1000,7,"copula_score",6,2,3,0.666666666666667,0.975308641975309,4,0.00699901580810547
107,10,0.222222222222222,1000,7,"sem_score",7,3,2,0.777777777777778,0.962962962962963,3,0.115214824676514
107,10,0.222222222222222,1000,7,"mmhc_sem_01",5,5,4,0.555555555555556,0.938271604938272,7,0.0618100166320801
107,10,0.222222222222222,1000,7,"mmhc_sem_05",4,7,5,0.444444444444444,0.91358024691358,9,0.0688121318817139
107,10,0.222222222222222,1000,7,"mmhc_sem_01_raw",7,1,2,0.777777777777778,0.987654320987654,1,0.0456161499023438
107,10,0.222222222222222,1000,7,"mmhc_sem_05_raw",7,1,2,0.777777777777778,0.987654320987654,1,0.0646350383758545
107,10,0.222222222222222,1000,7,"mmhc_gauss_01",8,2,1,0.888888888888889,0.975308641975309,1,0.0180151462554932
107,10,0.222222222222222,1000,7,"mmhc_gauss_05",5,5,4,0.555555555555556,0.938271604938272,7,0.0298831462860107
108,10,0.222222222222222,1000,8,"copc",2,5,4,0.333333333333333,0.94047619047619,1,0.0067291259765625
108,10,0.222222222222222,1000,8,"latent_pc",2,7,4,0.333333333333333,0.916666666666667,6,0.0205121040344238
108,10,0.222222222222222,1000,8,"tau_score",4,7,2,0.666666666666667,0.916666666666667,9,0.0129830837249756
108,10,0.222222222222222,1000,8,"copula_score",2,4,4,0.333333333333333,0.952380952380952,2,0.00701093673706055
108,10,0.222222222222222,1000,8,"sem_score",4,3,2,0.666666666666667,0.964285714285714,1,0.111409902572632
108,10,0.222222222222222,1000,8,"mmhc_sem_01",3,5,3,0.5,0.94047619047619,6,0.0586600303649902
